d18o,sss,lat,lon,depth,ref,temp,region,type, 
1.09,36.1,17.64,-79.15,6,S. Mulitza (pers. comm.),27.76,Atlantic Ocean,primary,
1.1,36.787,-14.01,-10,5,PIRATA,26.439,Atlantic Ocean,primary,
1.1,36.124,0,-23,5,PIRATA,28.113,Atlantic Ocean,primary,
1.1,36.587,10.13,-57.5,-99.99,Eurec4a,24.971,Atlantic Ocean,primary,
1.1,36.296,10.71,-57.76,5,Eurec4a,27.25,Atlantic Ocean,primary,
1.1,36.473,12.535,-53.96,9.82,TARA,28.858,Atlantic Ocean,primary,
1.1,36.524,12.86,-44.21,10,CAPSANL,99.999,Atlantic Ocean,primary,
1.1,36.672,17.92,-34.97,10,CAPSANL,99.999,Atlantic Ocean,primary,
1.1,37.182,18.783,-33.867,6,COLIBRI,99.999,Atlantic Ocean,primary,
1.1,36.55,22.86,-19.66,3,RaRaAvi,18.87,Atlantic Ocean,primary,
1.1,36.764,31.84,-12.58,10,CAPSANL,99.999,Atlantic Ocean,primary,
1.1,36.615,32.867,-14.833,6,COLIBRI,99.999,Atlantic Ocean,primary,
1.1,36.24,40.28,-61.88,20,Tan and Strain (1980/3/5,25.6,Atlantic Ocean,primary,
1.1,36.19,37.49,-46.99,3,RaRaAvi,18.81,Atlantic Ocean,primary,
1.1,36.26,39.11,-37.69,3,RaRaAvi,19.06,Atlantic Ocean,primary,
1.11,36.769,-22.05,-40.58,10,CAPSANL,99.999,Atlantic Ocean,primary,
1.11,36.51,-9.293,-33.383,3,ULTIM3,27.6,Atlantic Ocean,primary,
1.11,36.03,-9.012,-9.991,5,EGEE-3,27,Atlantic Ocean,primary,
1.11,36.419,-7.626,-34.717,2,TARA,27.814,Atlantic Ocean,primary,
1.11,35.59,0,-7.5,5,EGEE-3,26.6,Atlantic Ocean,primary,
1.11,36.141,12.18,-58.98,5,Eurec4a,27.01,Atlantic Ocean,primary,
1.11,36.38,18.05,-63.64,7,S. Mulitza (pers. comm.),26.58,Atlantic Ocean,primary,
1.11,37.202,36.133,-5.433,10,CAPSANL,99.999,Atlantic Ocean,primary,
1.11,36.186,36.02,-5.42,10,CAPSANL,99.999,Atlantic Ocean,primary,
1.11,36.692,36.08,-5.36,10,CAPSANL,99.999,Atlantic Ocean,primary,
1.12,36.06,-28.025,-31.127,3,ULTIM3,23.7,Atlantic Ocean,primary,
1.12,36.06,-28.025,-31.127,3,ULTIM3,23.7,Atlantic Ocean,primary,
1.12,36.67,-20.691,-32.773,3,ULTIM3,26.2,Atlantic Ocean,primary,
1.12,36.67,-20.691,-32.773,3,ULTIM3,26.2,Atlantic Ocean,primary,
1.12,36.566,-9.75,-33.95,10,CAPSANL,99.999,Atlantic Ocean,primary,
1.12,36.636,-9.5,-4.05,4,PIRATA25,26.85,Atlantic Ocean,primary,
1.12,35.783,5.98,-20.7,5,PIRATA24,28.17,Atlantic Ocean,primary,
1.12,36.147,10.99,-57.4,5,Eurec4a,27.35,Atlantic Ocean,primary,
1.12,36.158,11.49,-57.35,5,Eurec4a,27.01,Atlantic Ocean,primary,
1.12,36.564,15.51,-38.4,10,CAPSANL,99.999,Atlantic Ocean,primary,
1.12,36.714,29.85,-20.883,6,COLIBRI,99.999,Atlantic Ocean,primary,
1.13,36.34,-25.33,-33.5,20,Pierre et al (1991),24.55,Atlantic Ocean,primary,
1.13,35.998,10.71,-45.09,10,CAPSANL,99.999,Atlantic Ocean,primary,
1.13,36.714,16.65,-39.78,10,CAPSANL,99.999,Atlantic Ocean,primary,
1.13,36.04,23.84,-53.99,6,GEOSECS Ostlund et al (1,27.54,Atlantic Ocean,primary,
1.13,37.436,29.65,-25.333,6,COLIBRI,99.999,Atlantic Ocean,primary,
1.13,36.821,34.083,-8.383,10,CAPSANL,99.999,Atlantic Ocean,primary,
1.14,36.441,-9.97,-6.02,4,PIRATA25,27.49,Atlantic Ocean,primary,
1.14,35.989,13.02,-41.89,10,CAPSANL,99.999,Atlantic Ocean,primary,
1.14,36.704,14.6,-45.2,4,Toucan,26.95,Atlantic Ocean,primary,
1.14,37.142,21.25,-34.02,6,TOUCAN,99.999,Atlantic Ocean,primary,
1.14,37.266,21.45,-30.017,6,COLIBRI,99.999,Atlantic Ocean,primary,
1.14,36.79,29.24,-16.04,3,RaRaAvi,18.23,Atlantic Ocean,primary,
1.14,36.62,31.764,-30.967,4,Sarmien,19.28,Atlantic Ocean,primary,
1.14,36.687,35.8,-6.45,6,COLIBRI,99.999,Atlantic Ocean,primary,
1.15,36.223,8.82,-28.42,8,SanLor,-99.999,Atlantic Ocean,primary,
1.15,36.63,13.61,-46.005,6,TOUCAN,-99.999,Atlantic Ocean,primary,
1.15,37.093,18.517,-36.867,6,COLIBRI,99.999,Atlantic Ocean,primary,
1.15,37.325,27.517,-24.85,6,COLIBRI,99.999,Atlantic Ocean,primary,
1.15,36.829,30.933,-16.117,6,COLIBRI,99.999,Atlantic Ocean,primary,
1.16,36.7,-23.98,-35.02,12,GEOSECS Ostlund et al (1,23.58,Atlantic Ocean,primary,
1.16,36.89,-14.02,-9.977,5,PIRATA31,26.1,Atlantic Ocean,primary,
1.16,35.698,0.04,-9.93,19.2,EGEE-5,23.42,Atlantic Ocean,primary,
1.16,36.694,15.85,-44.21,6,TOUCAN,99.999,Atlantic Ocean,primary,
1.16,36.48,18.3,-63.63,6,S. Mulitza (pers. comm.),26.28,Atlantic Ocean,primary,
1.16,37.271,20.883,-33.4,6,COLIBRI,99.999,Atlantic Ocean,primary,
1.16,36.91,27.245,-20.216,4,Thalass,24.67,Atlantic Ocean,primary,
1.16,36.78,31.3,-45.65,1,GEOSECS Ostlund et al (1,20.25,Atlantic Ocean,primary,
1.16,36.65,32.493,-30.342,4,Sarmien,19.19,Atlantic Ocean,primary,
1.16,36.527,35.078,-28,4,Thalass,24.76,Atlantic Ocean,primary,
1.17,36.608,-9.91,-10,9,EGEE-5,25.299,Atlantic Ocean,primary,
1.17,36.695,-8.95,-33.333,10,CAPSANL,99.999,Atlantic Ocean,primary,
1.17,35.9,0,2.83,5,EGEE-3,24.6,Atlantic Ocean,primary,
1.17,36.135,0,-23,20,PIRATA,28.038,Atlantic Ocean,primary,
1.17,37.093,15.25,-41.417,6,COLIBRI,99.999,Atlantic Ocean,primary,
1.17,36.72,25.97,-18.87,3,RaRaAvi,19.13,Atlantic Ocean,primary,
1.17,36.856,27.48,-17.01,4,Sarmien,19.62,Atlantic Ocean,primary,
1.17,36.69,27.596,-16.016,4,Thalass,22.57,Atlantic Ocean,primary,
1.17,37.005,29.44,-17.92,10,CAPSANL,99.999,Atlantic Ocean,primary,
1.17,36.91,30.85,-19.117,6,COLIBRI,99.999,Atlantic Ocean,primary,
1.17,36.3,32,-64,0,Epstein and Mayeda (1953,**,Atlantic Ocean,primary,
1.17,37.261,32.567,-15.65,6,COLIBRI,99.999,Atlantic Ocean,primary,
1.18,36.98,-23.5,-37.68,3,Pierre et al (1991),26.41,Atlantic Ocean,primary,
1.18,37.077,-13.42,-35.43,8,SanLor,26.935,Atlantic Ocean,primary,
1.18,36.605,-9.91,-10,19,EGEE-5,25.316,Atlantic Ocean,primary,
1.18,37.377,13.33,-46.22,4,Toucan,27.05,Atlantic Ocean,primary,
1.18,36.86,27.8,-17.51,3,RaRaAvi,18.96,Atlantic Ocean,primary,
1.18,36.59,31.8,-50.77,2,GEOSECS Ostlund et al (1,26.64,Atlantic Ocean,primary,
1.18,36.97,34.65,-28.383,4,Thalass,25.26,Atlantic Ocean,primary,
1.19,35.55,-3.06,1.4,5,EGEE-6,24.31,Atlantic Ocean,primary,
1.2,37.208,-12.73,-35.85,8,SanLor,27.7,Atlantic Ocean,primary,
1.2,37.275,-11.513,-36.946,2,TARA,27.178,Atlantic Ocean,primary,
1.2,37.083,-9.889,-35.633,2,TARA,27.577,Atlantic Ocean,primary,
1.2,36.82,14.58,-45.22,4,Colibri,28.149,Atlantic Ocean,primary,
1.2,36.19,17.04,-66,6,S. Mulitza (pers. comm.),26.75,Atlantic Ocean,primary,
1.2,37.028,26.183,-26.867,6,COLIBRI,99.999,Atlantic Ocean,primary,
1.2,36.719,30.97,-31.65,4,Sarmien,19.7,Atlantic Ocean,primary,
1.21,36.926,17.233,-39.033,6,COLIBRI,99.999,Atlantic Ocean,primary,
1.21,37.033,20.833,-34.467,6,COLIBRI,99.999,Atlantic Ocean,primary,
1.21,37.34,24.217,-29.833,6,COLIBRI,99.999,Atlantic Ocean,primary,
1.21,36.98,27.09,-20.38,4,Sarmien,20.42,Atlantic Ocean,primary,
1.21,37.251,29.117,-21.85,6,COLIBRI,99.999,Atlantic Ocean,primary,
1.21,36.842,33.5,-13.017,6,COLIBRI,99.999,Atlantic Ocean,primary,
1.22,37.25,-21.87,-31,9,Pierre et al (1991),26.86,Atlantic Ocean,primary,
1.22,36.799,14.267,-42.567,6,COLIBRI,99.999,Atlantic Ocean,primary,
1.22,36.95,20,-49,0,Craig and Gordon (1965),**,Atlantic Ocean,primary,
1.22,37.331,26.827,-27.489,4,Thalass,25.62,Atlantic Ocean,primary,
1.22,36.9,27,-53.53,1,GEOSECS Ostlund et al (1,27.44,Atlantic Ocean,primary,
1.22,37.35,27.883,-20.333,6,COLIBRI,99.999,Atlantic Ocean,primary,
1.22,36.43,35.99,-67.98,7,GEOSECS Ostlund et al (1,19.12,Atlantic Ocean,primary,
1.22,36.24,40.28,-61.88,10,Tan and Strain (1980/3/5,25.6,Atlantic Ocean,primary,
1.22,36.25,40.5,-61.78,10,Tan and Strain (1980/3/5,25.3,Atlantic Ocean,primary,
1.23,36.974,-10.3,-34.77,8,SanLor,26.939,Atlantic Ocean,primary,
1.23,37.459,35.383,-7.85,6,COLIBRI,99.999,Atlantic Ocean,primary,
1.24,36.23,17.67,-65.44,2,S. Mulitza (pers. comm.),26.61,Atlantic Ocean,primary,
1.24,37.55,24.57,-37.45,0,Craig and Gordon (1965),**,Atlantic Ocean,primary,
1.24,37.025,27.78,-34.34,4,Sarmien,21.05,Atlantic Ocean,primary,
1.24,36.69,30.68,-38.97,8,GEOSECS Ostlund et al (1,19.36,Atlantic Ocean,primary,
1.24,36.4,36.66,-60.9,3,RaRaAvi,20.09,Atlantic Ocean,primary,
1.25,37.161,-11.47,-35.57,8,SanLor,28.19,Atlantic Ocean,primary,
1.25,36.946,18.44,-42.11,6,TOUCAN,-99.999,Atlantic Ocean,primary,
1.25,36.99,29.855,-32.602,4,Sarmien,20.5,Atlantic Ocean,primary,
1.26,37.184,-16.44,-37.4,10,CAPSANL,99.999,Atlantic Ocean,primary,
1.26,37.203,16.88,-43.35,4,Colibri,27.304,Atlantic Ocean,primary,
1.27,37.43,24.26,-38.14,4,Sarmien,-99.999,Atlantic Ocean,primary,
1.27,37.37,25.022,-36.598,4,Sarmien,23.3,Atlantic Ocean,primary,
1.27,37.29,26.19,-28.06,4,Sarmien,21,Atlantic Ocean,primary,
1.27,36.48,34.9,-62.09,3,RaRaAvi,23.21,Atlantic Ocean,primary,
1.28,37.495,-16.85,-37.65,8,SanLor,25.754,Atlantic Ocean,primary,
1.28,36.43,36.09,-54.47,3,RaRaAvi,20.11,Atlantic Ocean,primary,
1.29,37.4,21.08,-46.57,0,Craig and Gordon (1965),**,Atlantic Ocean,primary,
1.29,37.4,24.339,-37.216,4,Sarmien,23.45,Atlantic Ocean,primary,
1.29,37.29,26.64,-24.31,4,Sarmien,20.98,Atlantic Ocean,primary,
1.3,37.139,-15.19,-36.76,10,CAPSANL,99.999,Atlantic Ocean,primary,
1.3,37.25,21.07,-31.2,10,(H+0.14),22.71,Atlantic Ocean,primary,
1.3,37.36,23.88,-37.31,4,Sarmien,23.9,Atlantic Ocean,primary,
1.3,37.43,24.51,-38.27,4,Sarmien,-99.999,Atlantic Ocean,primary,
1.3,37.42,25.057,-37.339,4,Sarmien,23.29,Atlantic Ocean,primary,
1.3,37.596,25.443,-35.66,4,Thalass,27.29,Atlantic Ocean,primary,
1.3,37.28,26.227,-27.83,4,Sarmien,21.06,Atlantic Ocean,primary,
1.3,37.458,26.58,-17.24,10,CAPSANL,99.999,Atlantic Ocean,primary,
1.3,37.03,32.057,-30.607,4,Thalass,26.4,Atlantic Ocean,primary,
1.31,36.95,-23.5,-37.68,20,Pierre et al (1991),26.42,Atlantic Ocean,primary,
1.31,37.19,20.88,-31.28,10,(H+0.14),22.59,Atlantic Ocean,primary,
1.31,37.42,24.57,-37.95,4,Sarmien,22.73,Atlantic Ocean,primary,
1.31,37.43,24.898,-37.035,4,Sarmien,23.15,Atlantic Ocean,primary,
1.31,37.618,25.355,-35.659,4,Thalass,27.33,Atlantic Ocean,primary,
1.31,37.42,25.606,-32.92,4,Sarmien,21.96,Atlantic Ocean,primary,
1.31,37.25,26.971,-24.002,4,Thalass,25.33,Atlantic Ocean,primary,
1.31,36.56,36.68,-58.05,3,RaRaAvi,21.16,Atlantic Ocean,primary,
1.32,36.57,18.95,-63.73,8,S. Mulitza (pers. comm.),26.28,Atlantic Ocean,primary,
1.32,37.353,22.383,-32.383,6,COLIBRI,99.999,Atlantic Ocean,primary,
1.32,37.4,30.78,-25.42,10,Epstein and Mayeda (1953,**,Atlantic Ocean,primary,
1.33,37.742,23.005,-38.312,6,TOUCAN,-99.999,Atlantic Ocean,primary,
1.33,37.614,25.521,-35.656,4,Thalass,27.28,Atlantic Ocean,primary,
1.33,37.33,26.131,-35.703,4,Sarmien,21.95,Atlantic Ocean,primary,
1.33,37.215,29.513,-32.714,4,Thalass,27.43,Atlantic Ocean,primary,
1.33,37.022,32.5,-29.965,6,TOUCAN,-99.999,Atlantic Ocean,primary,
1.34,36,14.25,-71.03,0,Epstein and Mayeda (1953,**,Atlantic Ocean,primary,
1.34,37.459,18.35,-37.65,6,COLIBRI,99.999,Atlantic Ocean,primary,
1.34,37.42,22.5,-36.925,4,Sarmien,23.6,Atlantic Ocean,primary,
1.34,37.44,24.874,-38.414,4,Sarmien,23.83,Atlantic Ocean,primary,
1.34,37.711,25.447,-35.727,4,Thalass,27.4,Atlantic Ocean,primary,
1.34,37.581,27.84,-34.16,6,TOUCAN,-99.999,Atlantic Ocean,primary,
1.35,37.4,25.512,-37.706,4,Sarmien,23.01,Atlantic Ocean,primary,
1.35,37.571,26.649,-30.992,4,Thalass,27.46,Atlantic Ocean,primary,
1.36,36.4,-25.33,-33.5,10,Pierre et al (1991),25.4,Atlantic Ocean,primary,
1.36,37.135,-13.933,-36.017,10,CAPSANL,99.999,Atlantic Ocean,primary,
1.36,36.4,23.75,-65.91,3,RaRaAvi,27.3,Atlantic Ocean,primary,
1.36,37.43,23.87,-38.69,4,Sarmien,23.94,Atlantic Ocean,primary,
1.36,37.658,25.527,-35.361,4,Thalass,26.97,Atlantic Ocean,primary,
1.36,36.8,32,-64,0,Epstein and Mayeda (1953,**,Atlantic Ocean,primary,
1.37,36.36,20.57,-64.41,3,RaRaAvi,27.22,Atlantic Ocean,primary,
1.37,37.42,25.37,-34.49,4,Sarmien,22.67,Atlantic Ocean,primary,
1.38,37.807,25.9,-27.3,6,COLIBRI,99.999,Atlantic Ocean,primary,
1.39,37.55,26.5,-34.998,4,Thalass,27.15,Atlantic Ocean,primary,
1.39,36.8,28.08,-60.82,25,Epstein and Mayeda (1953,**,Atlantic Ocean,primary,
1.39,36.62,28.56,-65.31,3,RaRaAvi,24.11,Atlantic Ocean,primary,
1.4,37.583,26.314,-35.183,4,Thalass,27.25,Atlantic Ocean,primary,
1.4,37.75,26.392,-35.901,4,Thalass,27.29,Atlantic Ocean,primary,
1.41,37.722,25.484,-35.762,4,Thalass,27.49,Atlantic Ocean,primary,
1.41,37.593,26.068,-35.431,4,Thalass,26.9,Atlantic Ocean,primary,
1.41,37.563,26.236,-35.382,4,Thalass,27.33,Atlantic Ocean,primary,
1.42,35.37,-4.004,-9.997,5,EGEE-3,27.2,Atlantic Ocean,primary,
1.42,36.66,24.85,-66.34,3,RaRaAvi,26.33,Atlantic Ocean,primary,
1.42,37.757,25.9,-35.383,4,Thalass,27.2,Atlantic Ocean,primary,
1.42,37.669,26.067,-35.402,4,Thalass,26.99,Atlantic Ocean,primary,
1.42,37.589,26.313,-35.135,4,Thalass,27.33,Atlantic Ocean,primary,
1.43,37.712,25.982,-35.7,4,Thalass,27.56,Atlantic Ocean,primary,
1.43,37.657,26.031,-35.475,4,Thalass,27.02,Atlantic Ocean,primary,
1.43,37.55,26.203,-35,4,Thalass,26.89,Atlantic Ocean,primary,
1.43,37.597,26.375,-35.153,4,Thalass,27.8,Atlantic Ocean,primary,
1.44,37.576,26.199,-35.303,4,Thalass,28.13,Atlantic Ocean,primary,
1.46,37.752,25.855,-35.751,4,Thalass,27.29,Atlantic Ocean,primary,
1.48,37.596,26.43,-35.199,4,Thalass,27.14,Atlantic Ocean,primary,
,34.675301,-39.9997,5.51773,5,GA10,,Atlantic Ocean,primary,
,34.6749,-39.9997,5.51773,6,GA10,,Atlantic Ocean,primary,
,34.6745,-39.9997,5.51773,20,GA10,,Atlantic Ocean,primary,
,34.674801,-39.9997,5.51773,20,GA10,,Atlantic Ocean,primary,
,34.688,-39.926,10.806,4,GIPY04,,Atlantic Ocean,primary,
,35.092999,-39.55,11.05,3.2,GIPY04,,Atlantic Ocean,primary,
,35.091999,-39.55,11.05,19.7,GIPY04,,Atlantic Ocean,primary,
,35.1749,-39.2476,7.74221,4.4,GA10,,Atlantic Ocean,primary,
,35.1768,-39.2476,7.74221,6.1,GA10,,Atlantic Ocean,primary,
,35.175598,-39.2476,7.74221,19.3,GA10,,Atlantic Ocean,primary,
,35.173,-39.2476,7.74221,19.8,GA10,,Atlantic Ocean,primary,
,35.173698,-39.2476,7.74221,21.4,GA10,,Atlantic Ocean,primary,
,35.012001,-39.192,11.319,5.1,GIPY04,,Atlantic Ocean,primary,
,35.000999,-39.192,11.319,19.1,GIPY04,,Atlantic Ocean,primary,
,34.611,-38.827,11.575,4.2,GIPY04,,Atlantic Ocean,primary,
,34.775002,-38.459,11.83,4.1,GIPY04,,Atlantic Ocean,primary,
,34.668999,-38.459,11.83,25.2,GIPY04,,Atlantic Ocean,primary,
,34.8801,-38.416,10.0524,5.4,GA10,,Atlantic Ocean,primary,
,34.839001,-38.416,10.0524,6.5,GA10,,Atlantic Ocean,primary,
,34.8386,-38.416,10.0524,6.5,GA10,,Atlantic Ocean,primary,
,34.871498,-38.416,10.0524,19.1,GA10,,Atlantic Ocean,primary,
,34.848301,-38.416,10.0524,19.6,GA10,,Atlantic Ocean,primary,
,34.8386,-38.416,10.0524,21.4,GA10,,Atlantic Ocean,primary,
,34.925201,-38.4006,10.4016,3,GA10,,Atlantic Ocean,primary,
,34.925701,-38.4006,10.4016,3,GA10,,Atlantic Ocean,primary,
,34.895802,-38.4006,10.4016,18,GA10,,Atlantic Ocean,primary,
,35.125999,-38.083,12.083,3.9,GIPY04,,Atlantic Ocean,primary,
,35.097,-38.083,12.083,13.4,GIPY04,,Atlantic Ocean,primary,
,35.535999,-37.7,12.35,2.9,GIPY04,,Atlantic Ocean,primary,
,35.472301,-37.4566,11.5819,6.5,GA10,,Atlantic Ocean,primary,
,35.472198,-37.4566,11.5819,11.8,GA10,,Atlantic Ocean,primary,
,35.4837,-37.4566,11.5819,17,GA10,,Atlantic Ocean,primary,
,35.484798,-37.4566,11.5819,17,GA10,,Atlantic Ocean,primary,
,35.458,-37.4566,11.5819,19.6,GA10,,Atlantic Ocean,primary,
,35.551998,-37.417,12.546,4,GIPY04,,Atlantic Ocean,primary,
,35.549,-37.417,12.546,19.2,GIPY04,,Atlantic Ocean,primary,
,35.549,-37.118,12.739,3.3,GIPY04,,Atlantic Ocean,primary,
,35.568001,-37.118,12.739,20.4,GIPY04,,Atlantic Ocean,primary,
,35.570999,-36.817,12.933,2.7,GIPY04,,Atlantic Ocean,primary,
,35.556,-36.817,12.933,24.9,GIPY04,,Atlantic Ocean,primary,
,35.562,-36.5116,13.117,2.8,GIPY04,,Atlantic Ocean,primary,
,35.575001,-36.5116,13.117,3.2,GIPY04,,Atlantic Ocean,primary,
,35.575001,-36.5116,13.117,4.2,GIPY04,,Atlantic Ocean,primary,
,35.582001,-36.5116,13.117,19.5,GIPY04,,Atlantic Ocean,primary,
,35.563999,-36.5116,13.117,20,GIPY04,,Atlantic Ocean,primary,
,34.9986,-36.4688,13.2601,9.8,GA10,,Atlantic Ocean,primary,
,35.077702,-36.4688,13.2601,10,GA10,,Atlantic Ocean,primary,
,35.0784,-36.4688,13.2601,11.1,GA10,,Atlantic Ocean,primary,
,35.077301,-36.4688,13.2601,21.1,GA10,,Atlantic Ocean,primary,
,35.506001,-36.4502,13.231,6.3,GA10,,Atlantic Ocean,primary,
,35.507301,-36.4502,13.231,11.5,GA10,,Atlantic Ocean,primary,
,35.504501,-36.4502,13.231,21.1,GA10,,Atlantic Ocean,primary,
,35.5341,-36.3484,13.1043,2,GA10,,Atlantic Ocean,primary,
,35.528702,-36.3484,13.1043,2,GA10,,Atlantic Ocean,primary,
,35.528702,-36.3484,13.1043,3,GA10,,Atlantic Ocean,primary,
,35.528099,-36.3484,13.1043,3,GA10,,Atlantic Ocean,primary,
,35.5271,-36.3484,13.1043,17,GA10,,Atlantic Ocean,primary,
,35.528099,-36.3484,13.1043,18,GA10,,Atlantic Ocean,primary,
,35.531399,-36.3484,13.1043,18,GA10,,Atlantic Ocean,primary,
,35.523201,-36.3484,13.1043,19,GA10,,Atlantic Ocean,primary,
,35.630001,-36.218,13.313,4.9,GIPY04,,Atlantic Ocean,primary,
,35.602001,-36.218,13.313,23.5,GIPY04,,Atlantic Ocean,primary,
,35.523201,-35.9408,14.0737,19.5,GA10,,Atlantic Ocean,primary,
,35.5257,-35.9408,14.0737,20.1,GA10,,Atlantic Ocean,primary,
,34.919998,-35.923,13.502,3,GIPY04,,Atlantic Ocean,primary,
,34.924,-35.923,13.502,18.5,GIPY04,,Atlantic Ocean,primary,
,35.537701,-35.914,14.0709,5.9,GA10,,Atlantic Ocean,primary,
,35.536999,-35.914,14.0709,6.1,GA10,,Atlantic Ocean,primary,
,35.536701,-35.914,14.0709,21,GA10,,Atlantic Ocean,primary,
,35.519001,-35.626,13.683,14.4,GIPY04,,Atlantic Ocean,primary,
,35.435101,-35.4684,14.9962,4,GA10,,Atlantic Ocean,primary,
,35.435398,-35.4684,14.9962,4,GA10,,Atlantic Ocean,primary,
,35.435101,-35.4684,14.9962,4,GA10,,Atlantic Ocean,primary,
,35.432499,-35.4684,14.9962,18,GA10,,Atlantic Ocean,primary,
,35.5825,-35.4147,14.9537,6.4,GA10,,Atlantic Ocean,primary,
,35.581299,-35.4147,14.9537,19.5,GA10,,Atlantic Ocean,primary,
,35.581299,-35.4147,14.9537,19.6,GA10,,Atlantic Ocean,primary,
,35.582298,-35.4147,14.9537,21.3,GA10,,Atlantic Ocean,primary,
,35.428001,-35.327,13.866,4.2,GIPY04,,Atlantic Ocean,primary,
,35.487999,-35.027,14.05,3.7,GIPY04,,Atlantic Ocean,primary,
,35.558601,-34.9184,16.0595,5.4,GA10,,Atlantic Ocean,primary,
,35.559299,-34.9184,16.0595,19.7,GA10,,Atlantic Ocean,primary,
,35.5588,-34.9184,16.0595,22.1,GA10,,Atlantic Ocean,primary,
,35.639,-34.724,14.224,3.2,GIPY04,,Atlantic Ocean,primary,
,35.487999,-34.7111,17.0372,6.2,GA10,,Atlantic Ocean,primary,
,35.4884,-34.7111,17.0372,11.2,GA10,,Atlantic Ocean,primary,
,35.488499,-34.7111,17.0372,21.2,GA10,,Atlantic Ocean,primary,
,35.4837,-34.6197,17.0538,4.6,GA10,,Atlantic Ocean,primary,
,35.4884,-34.6197,17.0538,6.1,GA10,,Atlantic Ocean,primary,
,35.486698,-34.6197,17.0538,11,GA10,,Atlantic Ocean,primary,
,35.480499,-34.6197,17.0538,19.5,GA10,,Atlantic Ocean,primary,
,35.4869,-34.6197,17.0538,21.1,GA10,,Atlantic Ocean,primary,
,35.477001,-34.6197,17.0538,25.6,GA10,,Atlantic Ocean,primary,
,35.518799,-34.6168,17.0102,9.5,GA10,,Atlantic Ocean,primary,
,35.516399,-34.6168,17.0102,19.7,GA10,,Atlantic Ocean,primary,
,35.413898,-34.6124,17.0538,4,GA10,,Atlantic Ocean,primary,
,35.414001,-34.6124,17.0538,4,GA10,,Atlantic Ocean,primary,
,35.414101,-34.6124,17.0538,4,GA10,,Atlantic Ocean,primary,
,35.403702,-34.6124,17.0538,18,GA10,,Atlantic Ocean,primary,
,35.408501,-34.6124,17.0538,19,GA10,,Atlantic Ocean,primary,
,35.406101,-34.6124,17.0538,19,GA10,,Atlantic Ocean,primary,
,35.626999,-34.4267,14.4067,1.6,GIPY04,,Atlantic Ocean,primary,
,35.512901,-34.3201,17.591,9,GA10,,Atlantic Ocean,primary,
,35.488098,-34.3067,17.5855,6,GA10,,Atlantic Ocean,primary,
,35.490601,-34.3067,17.5855,11,GA10,,Atlantic Ocean,primary,
,35.490501,-34.3067,17.5855,11.1,GA10,,Atlantic Ocean,primary,
,35.489601,-34.3067,17.5855,19.8,GA10,,Atlantic Ocean,primary,
,35.491001,-34.3067,17.5855,21.2,GA10,,Atlantic Ocean,primary,
,35.625,-34.124,14.583,3.7,GIPY04,,Atlantic Ocean,primary,
,35.529999,-34.092,15.164,1.8,GIPY04,,Atlantic Ocean,primary,
,35.613998,-34.06,15.691,2.9,GIPY04,,Atlantic Ocean,primary,
,35.560001,-34.033,16.183,3.8,GIPY04,,Atlantic Ocean,primary,
,35.375,-34.013,16.588,1.6,GIPY04,,Atlantic Ocean,primary,
,35.376999,-34.013,16.588,1.7,GIPY04,,Atlantic Ocean,primary,
,35.362999,-34.013,16.588,24.2,GIPY04,,Atlantic Ocean,primary,
,35.367001,-33.995,16.953,2.8,GIPY04,,Atlantic Ocean,primary,
,35.347,-33.995,16.953,18.9,GIPY04,,Atlantic Ocean,primary,
,35.325001,-33.978,17.226,2.3,GIPY04,,Atlantic Ocean,primary,
,35.158001,-33.976,17.305,2.7,GIPY04,,Atlantic Ocean,primary,
,35.162998,-33.976,17.305,3,GIPY04,,Atlantic Ocean,primary,
,35.169998,-33.976,17.305,9.8,GIPY04,,Atlantic Ocean,primary,
,35.116001,-33.976,17.305,20,GIPY04,,Atlantic Ocean,primary,
,35.067001,-33.969,17.411,2,GIPY04,,Atlantic Ocean,primary,
,35.077999,-33.969,17.411,19.7,GIPY04,,Atlantic Ocean,primary,
,35.139999,-33.96,17.521,2.9,GIPY04,,Atlantic Ocean,primary,
,34.912998,-33.939,17.956,2,GIPY04,,Atlantic Ocean,primary,
-3.05,21.72,38.83,-75.12,2,Khim and Krantz (1996),**,Atlantic Ocean,secondary,
-1.66,28.47,38.3,-75.03,2,Khim and Krantz (1996),**,Atlantic Ocean,secondary,
-1.43,30.75,38.1,-75.08,2,Khim and Krantz (1996),**,Atlantic Ocean,secondary,
-1.38,31.43,37.28,-75.73,2,Khim and Krantz (1996),**,Atlantic Ocean,secondary,
-1.36,31.84,37.57,-75.3,2,Khim and Krantz (1996),**,Atlantic Ocean,secondary,
-1.36,31.46,37.5,-75.53,2,Khim and Krantz (1996),**,Atlantic Ocean,secondary,
-1.33,31.66,38.05,-75.07,5,Khim and Krantz (1996),**,Atlantic Ocean,secondary,
-1.33,29.8,37.12,-75.73,2,Khim and Krantz (1996),**,Atlantic Ocean,secondary,
-1.32,29.53,38.08,-75.13,2,Khim and Krantz (1996),**,Atlantic Ocean,secondary,
-1.32,29.8,37.12,-75.77,2,Khim and Krantz (1996),**,Atlantic Ocean,secondary,
-1.3,30.47,37.9,-75.25,2,Khim and Krantz (1996),**,Atlantic Ocean,secondary,
-1.28,31.62,37.53,-75.47,2,Khim and Krantz (1996),**,Atlantic Ocean,secondary,
